Date,UEAH1C 1.23 COMB Curncy,UEAH1C 1.2325 COMB Curncy,UEAH1C 1.235 COMB Curncy,UEAH1C 1.24 COMB Curncy,UEAH1C 1.245 COMB Curncy,UEAH1C 1.25 COMB Curncy,UEAH1C 1.255 COMB Curncy,UEAH1C 1.26 COMB Curncy,UEAH1C 1.265 COMB Curncy,UEAH1C 1.27 COMB Curncy,WASH1C 0.69 Curncy,WASH1C 0.7 Curncy,WASH1C 0.71 Curncy,WASH1C 0.72 Curncy,WASH1C 0.73 Curncy,WASH1C 0.74 Curncy,WASH1C 0.75 Curncy,WASH1C 0.76 Curncy,WASH1C 0.77 Curncy,WASH1C 0.78 Curncy,WASH1C 0.79 Curncy,WASH1C 0.8 Curncy,WASH1C 0.81 Curncy,WASH1C 0.82 Curncy,WASH1C 0.83 Curncy,WASH1C 0.84 Curncy,WASH1P 0.69 Curncy,WASH1P 0.7 Curncy,WASH1P 0.71 Curncy,WASH1P 0.72 Curncy,WASH1P 0.73 Curncy,WASH1P 0.74 Curncy,WASH1P 0.75 Curncy,WASH1P 0.76 Curncy,WASH1P 0.77 Curncy,WASH1P 0.78 Curncy,WASH1P 0.79 Curncy,WASH1P 0.8 Curncy,WASH1P 0.81 Curncy,WASH1P 0.82 Curncy
5/21/2020,0.002,0.000462441,0.007214645,0.0017,0.000346237,0.0015,0.002177565,0.0012,0.00231855,0.0011,0.028441173,0.0551,0.0312,0.016011766,0.012738394,0.016206547,0.015510164,0.024952577,0.01647498,0.014719209,0.012001337,0.013124554,0.044401215,0.004200905,0.036477592,0.044829241,0.030866823,0.022097215,0.007631353,0.005967044,0.013755847,0.00613876,0.008808571,0.033238806,0.037705537,0.022663099,0.006768584,0.040454845,0.029955073,0.031605746
5/22/2020,0.0017,0.001486006,0.002929179,0.0014,0.002475052,0.0012,0.001051434,0.001,0.001174966,0.0008,0.075233688,0.0551,0.0313,0.020908963,0.04113531,0.029113103,0.049346571,0.048254811,0.041489464,0.013001818,0.015403975,0.012105151,0.034477424,0.044698188,0.020037093,0.017437766,0.02758825,3.34885E-05,0.049896508,0.01793022,0.001235441,0.030906869,0.007588927,0.040102793,0.006529285,0.036339839,0.037224283,0.038530365,0.03987034,0.018850885
5/25/2020,0.0017,0.001211583,0.010097073,0.0014,0.000281111,0.0012,0.000117812,0.001,0.002423939,0.0008,0.077825608,0.0551,0.0314,0.025112931,0.046462236,0.01890198,0.035342757,0.029073862,0.006571189,0.027531038,0.026126935,0.007371138,0.035541928,0.013428614,0.02426463,0.011140567,0.026915168,0.027092441,0.017941131,0.030266584,0.009473937,0.049886138,0.026971613,0.02704055,0.02203383,0.010699607,0.014508541,0.04637136,0.000887045,0.032435626
5/26/2020,0.0017,0.001017006,0.004086424,0.0014,0.006403325,0.0011,0.002114586,0.0009,0.002810994,0.0008,0.067291414,0.0551,0.0315,0.020626317,0.025195205,0.040713706,0.038961461,0.049151491,0.027808837,0.041882967,0.024363522,0.002454662,0.008167656,0.025614604,0.008711226,0.031471727,0.029995811,0.0315063,0.017975101,0.044738888,0.008610806,0.005025463,0.011816791,0.028052054,0.024030554,0.036687503,0.015877702,0.026629688,0.038336863,0.043440941
5/27/2020,0.0017,0.00051177,0.005897092,0.0014,0.002866237,0.0012,0.00241441,0.001,0.002313321,0.0008,0.066817392,0.0551,0.0316,0.015332144,0.029411649,0.016867143,0.044649737,0.033791594,0.014137645,0.026421151,0.037084741,0.024068055,0.032209492,0.021154347,0.026103273,0.034050362,0.033169392,0.00744077,0.03851996,0.003417428,0.034657651,0.016299967,0.040521076,0.04407551,0.023727227,0.041662822,0.014109664,0.049021466,0.012935932,0.013624163
5/28/2020,0.0023,0.001072644,0.00738833,0.0018,0.000694964,0.0015,0.001375131,0.0012,0.002486318,0.001,0.04607449,0.0551,0.0317,0.016135639,0.036570224,0.007092774,0.049286935,0.047857418,0.011731779,0.007116377,0.001124503,0.013308364,0.023217707,0.047438647,0.017441434,0.024106245,0.046944293,0.046215614,0.028853713,0.037773621,0.021927195,0.014858863,0.012401266,0.025499172,0.018874813,0.01368964,0.048177287,0.022509471,0.048611525,0.011276933
5/29/2020,0.0019,0.000667292,0.009987677,0.0015,0.009143636,0.0012,0.000401193,0.001,0.002371815,0.0009,0.053130022,0.0551,0.0318,0.025914721,0.001935006,0.039024983,0.042457749,0.001556355,0.020889175,0.042391051,0.022447393,0.015565851,0.031345979,0.013311082,0.042296346,0.016446742,0.01856801,0.049295,0.019317512,0.028544149,0.004965677,0.036742381,0.031517105,0.045784507,0.01363253,0.018699479,0.002610708,0.024620501,0.008499036,0.018835029
6/1/2020,0.0024,0.001005014,0.004081026,0.002,0.003280794,0.0016,0.002253934,0.0013,0.000935385,0.0011,0.060608168,0.0551,0.0319,0.024826472,0.004627338,0.008368423,0.013532801,0.026203724,0.027751378,0.037232662,0.036392142,0.028341192,0.029934176,0.03917014,0.047381416,0.006011589,0.031718691,0.005344791,0.030416471,0.036106923,0.017262744,0.02638257,0.040090715,0.041445594,0.020897887,0.010752486,0.042792227,0.008595915,0.02927452,0.016980799
6/2/2020,0.0024,0.001129558,0.0072854,0.0019,0.007208944,0.0016,0.000358466,0.0013,0.003078297,0.0011,0.02528563,0.0551,0.032,0.040206841,0.023013242,0.023875265,0.041451825,0.040437935,0.03125449,0.021027035,0.037973288,0.043772706,0.01979714,0.007850325,0.045999055,0.025593242,0.027388953,0.03514984,0.023907101,0.017962374,0.032887235,0.02231379,0.03396287,0.002619564,0.048120057,0.026417,0.036548997,0.010816547,0.04394927,0.031913217
6/3/2020,0.0028,0.001276911,0.011609624,0.0023,0.000443809,0.0019,0.00255244,0.0015,0.001792403,0.0013,0.046498003,0.0551,0.0321,0.042829804,0.023981056,0.032759269,0.00877198,0.01257893,0.012970094,0.007232808,0.026589039,0.009841848,0.030744407,0.039810488,0.040238629,0.046102266,0.034305146,0.009127654,0.033550503,0.035972397,0.031560384,0.048773588,0.033428845,0.019871365,0.035647447,0.002631861,0.037467563,0.017509838,0.008009949,0.042531028
6/4/2020,0.0037,0.000458917,0.003033338,0.003,0.002037535,0.0024,2.83588E-06,0.002,0.00241362,0.0016,0.029015127,0.0551,0.0322,0.047726739,0.008559388,0.022461505,0.047908886,0.005078577,0.00221623,0.028581986,0.025925047,0.017743042,0.013886684,0.042641865,0.029139806,0.015865693,0.016270657,0.020035537,0.005760486,0.026220908,0.023740955,0.005547117,0.006531452,0.048545008,0.006332122,0.048916363,0.010464595,0.011379128,0.017220611,0.002000562
6/5/2020,0.003,0.000697396,0.006417401,0.0025,0.001832949,0.002,8.0447E-06,0.0017,0.000187508,0.0014,0.01414973,0.0551,0.0323,0.018897733,0.045965001,0.034685117,0.007199942,0.015489287,0.048564444,0.029461973,0.002099571,0.018979865,0.012815441,0.018275342,0.023121657,0.008659605,0.034086146,0.034572379,0.04330913,0.009396902,0.013637015,0.012481182,0.036953362,0.032704461,0.024243614,0.002580908,0.005915879,0.010298987,0.003850253,0.023547122
6/8/2020,0.0031,0.000452345,0.003961606,0.0025,0.001421438,0.0021,0.000576227,0.0017,0.000616005,0.0014,0.079153846,0.0551,0.0324,0.047465097,0.006066216,0.018717437,0.001213037,0.020207473,0.014688395,0.02522039,0.009375385,0.026742903,0.028409206,0.006356138,0.024456374,0.030274947,0.001518515,0.048913218,0.027653554,0.040087161,0.020845317,0.009359582,0.03903733,0.022478586,0.01755512,0.017514786,0.030639131,0.002317987,0.027673667,0.008396634
6/9/2020,0.0038,0.001140008,0.004515064,0.0031,0.001716372,0.0026,0.001464965,0.0021,0.000955656,0.0018,0.001386969,0.0551,0.0325,0.003708981,0.047067815,0.004687986,0.038736238,0.028171545,0.039462657,0.003296514,0.04853193,0.000311562,0.011400531,0.03597056,0.016890677,0.031195766,0.033596237,0.035005772,0.009419408,0.008190808,0.021783528,0.030933563,0.031459124,0.024565401,0.006028863,0.038468423,0.021492564,0.043430239,0.024288757,0.045045689
6/10/2020,0.0047,0.000626087,0.007232271,0.0038,0.006605517,0.0031,0.000474507,0.0026,0.003548466,0.0022,0.035775162,0.0551,0.0326,0.040489005,0.043003373,0.010269112,0.003644926,0.019073574,0.000952308,0.044343527,0.031178955,0.024868024,0.018927467,0.003200114,0.044670537,0.04769693,0.008449893,0.010995295,0.016417958,0.00124136,0.02023058,0.016354075,0.046006657,0.045568996,0.011799614,0.043799637,0.012242826,0.013662016,0.044401533,0.008885912
6/11/2020,0.0043,0.001109612,0.006774881,0.0036,0.000894929,0.003,0.000577372,0.0025,0.000219289,0.0021,0.043994711,0.0551,0.0327,0.043309483,0.044530076,0.028261412,0.024633938,0.025907063,0.049762368,0.035966133,0.04866464,0.037987146,0.034247101,0.003793895,0.02389241,0.022053241,0.003751353,0.017496387,0.012544965,0.001408191,0.046159555,0.039260409,0.026610672,0.001275478,0.003438255,0.044277196,0.045168127,0.008883233,0.023617337,0.012645503
6/12/2020,0.0042,0.000513045,0.0061423,0.0035,0.002449506,0.003,0.000990686,0.0025,0.003855033,0.0022,0.057688039,0.0551,0.0328,0.022411428,0.026614304,0.005830451,0.034049116,0.040465145,0.046105892,0.013563374,0.01428687,0.033718085,0.015415928,0.018723498,0.021579167,0.015200959,0.033383832,0.029109808,0.023264683,0.016196378,0.020646298,0.026094024,0.006602486,0.021723876,0.046769985,0.038717534,0.035681638,0.042935644,0.000411348,0.01362076
6/15/2020,0.0047,0.000667134,0.003149702,0.0039,0.000508076,0.0033,0.001131096,0.0028,0.000636014,0.0023,0.042839643,0.0551,0.0329,0.038216574,0.017930305,0.035084671,0.036044846,0.048715811,0.001114324,0.018936264,0.005222196,0.009391847,0.026110835,0.004788053,0.026870402,0.002448165,0.002822701,0.003645188,0.012854552,0.026292392,0.044964968,0.030621273,0.00445718,0.013576694,0.04518362,0.018879815,0.020029751,0.006003004,0.010224059,0.030658944
6/16/2020,0.0041,0.000850868,0.000226611,0.0034,0.006628483,0.0028,0.002698622,0.0024,0.000254011,0.002,0.055087851,0.0551,0.033,0.009939768,0.025897204,0.000630235,0.003238788,0.030678044,0.002847409,0.018797194,0.042052956,0.035875025,0.00289654,0.028465208,0.031712929,0.005259514,0.019889414,0.037166961,0.013354011,0.016610372,0.044872744,0.030944339,0.005294304,0.027724603,0.025470562,0.029050453,0.023541663,0.046657664,0.004275498,0.034068875
6/17/2020,0.0036,0.001411028,0.001674392,0.003,0.00879156,0.0024,0.001281596,0.002,0.001804627,0.0017,0.034665508,0.0551,0.0331,0.022745534,0.030871387,0.01145201,0.042421384,0.035903717,0.013407035,0.037865559,0.037768821,0.003943905,0.049828347,0.02403556,0.021010038,0.031300407,0.011591061,0.021797949,0.016585945,0.02789431,0.02432796,0.003615815,0.012940876,0.025740348,0.023362915,0.019737959,0.001967975,0.031283108,0.033925169,0.000771988
6/18/2020,0.0036,0.000605847,0.010882227,0.003,0.0074822,0.0025,0.003035626,0.0022,0.003483565,0.0018,0.01513077,0.0551,0.0332,0.002318291,0.004785281,0.005456276,0.036771225,0.01868869,0.005538076,0.033717336,0.045404089,0.014514742,0.006383044,0.032299777,0.041837179,0.023818095,0.032330423,0.03243879,0.027677299,0.027734898,0.030352546,0.000630864,0.016542031,0.009967069,0.025697071,0.048063168,0.012188439,0.000868321,0.019373277,0.010105812
6/19/2020,0.0036,0.001046478,0.000927084,0.003,0.002396415,0.0025,0.002581748,0.0021,0.001017027,0.0018,0.072734563,0.0551,0.0333,0.00269547,0.016931462,0.019398804,0.039591374,0.023194799,0.026943043,0.003325997,0.016579391,0.011155028,0.016178909,0.020212454,0.046569615,0.014364552,0.032784425,0.031123414,0.016780736,0.046511859,0.022051413,0.036111851,0.000902121,0.032953341,0.010543054,0.038124124,0.020690805,0.031105146,0.028317774,0.021929294
6/22/2020,0.0042,0.000760348,0.006085257,0.0035,0.007376587,0.0029,0.002034797,0.0025,0.003850644,0.0021,0.072446836,0.0551,0.0334,0.00264029,0.007576641,0.00322156,0.048529982,0.005485441,0.005326955,0.013942001,0.001546935,0.013542336,0.012239918,0.011578002,0.015433273,0.034763021,0.001885245,0.04984958,0.04824931,0.002948412,0.007864658,0.023917097,0.013041072,0.046110202,0.043996955,0.009292234,0.042639352,0.043603363,0.008918558,0.033046507
6/23/2020,0.0049,0.001490119,0.00068932,0.0041,0.001223618,0.0035,0.00174129,0.0029,0.003591085,0.0025,0.004486459,0.0551,0.0335,0.034024332,0.046889875,0.047174125,0.049626906,0.023791081,0.0358252,0.033963001,0.018405826,0.040331789,0.031698266,0.023586205,0.031318249,0.039007209,0.03985824,0.047904475,0.027333878,0.01871583,0.024814997,0.040196818,0.002441359,0.003618473,0.048767658,0.015733252,0.006334344,0.03032299,0.041151289,0.012060908
6/24/2020,0.0045,0.0005639,0.004045583,0.0037,0.00941088,0.0031,0.000966077,0.0027,0.00201441,0.0023,0.018293405,0.0551,0.0336,0.004211601,0.042189264,0.034114372,0.007028865,0.020162825,0.029677652,0.032349163,0.029693935,0.046018962,0.019145277,0.001958126,0.000476763,0.014355752,0.047721679,0.047103924,0.045372887,0.024909219,0.001193247,0.015850183,0.000916702,0.041380421,0.01522142,0.017812488,0.014903359,0.027771759,0.040980494,0.00838064
6/25/2020,0.004,0.000316199,0.006787004,0.0034,0.006456903,0.0029,0.002096932,0.0024,0.0005265,0.0021,0.05856178,0.0551,0.0337,0.042468172,0.028504548,0.045376048,0.000406391,0.024058147,0.044344612,0.049550159,0.04121494,0.046163624,0.021412755,0.046024739,0.005828143,0.008632571,0.02013413,0.029837073,0.016343387,0.007824987,0.026098891,0.009229729,0.047705265,0.016141418,0.022954165,0.020536887,0.011974962,0.047313225,0.009600337,0.037342514
6/26/2020,0.0041,0.000742223,0.011589708,0.0034,0.008130707,0.0029,0.000282082,0.0025,0.003835904,0.0021,0.035394185,0.0551,0.0338,0.001727854,0.014072725,0.008788073,0.02626729,0.001023466,0.031137491,0.002533788,0.006060191,0.029772305,0.043564768,0.020921778,0.045174627,0.048313877,0.001538591,0.008684408,0.028720768,0.049202198,0.043155383,0.024264995,0.016249371,0.044348117,0.016772878,0.012175719,0.025981174,0.002043095,0.018061482,0.013819419
6/29/2020,0.0043,0.001458133,0.00333249,0.0037,0.003344382,0.0031,0.001266807,0.0026,0.000200965,0.0023,0.032508981,0.0551,0.0339,0.042093513,0.038752003,0.006693796,0.012423874,0.045444243,0.040209275,0.03672354,0.012425805,0.021207936,0.019680317,0.010724853,0.046497462,0.049810571,0.038725114,0.03186246,0.001311966,0.009783248,0.036972126,0.001691819,0.04032025,0.047617888,0.020393852,0.032709405,0.030803783,0.035276006,0.042440803,0.024935965
6/30/2020,0.0043,0.000929222,0.01062107,0.0036,0.005020502,0.0031,0.001611718,0.0026,0.000168994,0.0022,0.075209643,0.0551,0.034,0.020598508,0.002772521,0.020275773,0.028457178,0.021822404,0.022031184,0.034060886,0.01351633,0.000577443,0.038392372,0.035490863,0.009353549,0.04075074,0.043879719,0.042230651,0.006845435,0.036917123,0.008484705,0.007252776,0.017489864,0.036501776,0.0123293,0.042732802,0.030453826,0.004235492,0.037572984,0.048059444
7/1/2020,0.0044,0.000281385,0.011933446,0.0037,0.009065391,0.0031,0.000615797,0.0027,0.001178592,0.0023,0.077231342,0.0551,0.0341,0.023990379,0.007980507,0.039634056,0.018150345,0.044862305,0.013494924,0.049617571,0.010447931,0.017568226,0.031501364,0.019457702,0.026794534,0.047762821,0.002501597,0.01797123,0.003260638,0.030093567,0.035334893,0.008918039,0.038368077,0.007730009,0.017912682,0.039630239,0.034980604,0.000851164,0.039214976,0.016398154
7/2/2020,0.0039,0.001446939,0.002849841,0.0033,0.002758876,0.0028,0.001480599,0.0024,0.001114036,0.002,0.038995344,0.0551,0.0342,0.029689294,0.027493442,0.016912899,0.022457443,0.015803019,0.031097166,0.023776487,0.015831033,0.0493865,0.019269715,0.04850605,0.037212915,0.03244262,0.042676721,0.027142566,0.02429173,0.026596269,0.022801528,0.021629058,0.030385462,0.011964434,0.020873055,0.039429881,0.019152971,0.009537226,0.02998008,0.014520396
7/3/2020,0.0039,0.001184013,0.004678632,0.0033,0.003290302,0.0028,0.00051109,0.0024,0.000671279,0.002,0.06519023,0.0551,0.0343,0.004543535,0.020296477,0.035128444,0.029492363,0.005270147,0.018271992,0.018656003,0.040135806,0.028619287,0.035390579,0.013883067,0.038296396,0.021888385,0.031593638,0.006546022,0.009985171,0.040806388,0.046828625,0.001412021,0.019937815,0.043142402,0.007575124,0.035588843,0.041625955,0.041125705,0.045792754,0.025939304
7/6/2020,0.0042,0.000765839,0.007314112,0.0035,0.009451029,0.0029,0.000836069,0.0024,0.003959045,0.0021,0.011025154,0.0551,0.0344,0.004642837,0.020885916,0.048634705,0.046437092,0.004387116,0.041183125,0.013167481,0.028490346,0.018232344,0.023288077,0.02552256,0.021690407,0.004945443,0.044745129,0.024994889,0.045768982,0.044322898,0.007563314,0.006442236,0.027362947,0.033178941,0.011486546,0.039053941,0.020704441,0.008328184,0.038988815,0.028576863
7/7/2020,0.0037,0.001407016,0.01047284,0.0031,0.005661655,0.0026,0.000700416,0.0022,0.003041595,0.0018,0.041069453,0.0551,0.0345,0.019455731,0.040120022,0.001756085,0.010541462,0.008299702,0.047478178,0.021210538,0.001810465,0.008869798,0.032972319,0.006810128,0.010240529,0.048983457,0.03433538,0.032473422,0.041865488,0.024620762,0.044439933,0.047969525,0.018852609,0.042731064,0.045715328,0.03878623,0.034426262,0.008099272,0.04606812,0.011951805
7/8/2020,0.004,0.00109547,0.007824292,0.0034,0.007978479,0.0028,0.001428112,0.0024,0.003693189,0.002,0.059115836,0.0551,0.0346,0.04149067,0.017238821,0.007525307,0.04238207,0.042698209,0.004856701,0.005528405,0.044592898,0.045689045,0.042735333,0.039494775,0.022917898,0.018054238,0.038145382,0.0248344,0.039370146,0.001148494,0.011674566,0.046080935,0.028470701,0.038747517,0.0103936,0.030624595,0.048913586,0.033107764,0.019198885,0.016433189
7/9/2020,0.0036,0.001139136,0.001155716,0.003,0.004349433,0.0024,0.001287345,0.002,0.002282295,0.0017,0.008152455,0.0551,0.0347,0.001219436,0.01718164,0.043488464,0.040753473,0.024572371,0.044441127,0.048523896,0.025318003,0.013235564,0.03648459,0.029400801,0.001791394,0.005109975,0.048231316,0.032289064,0.015554338,0.016160311,0.031584871,0.003783803,0.025926945,0.006809649,0.042210788,0.021602589,0.046433644,0.034805942,0.045799309,0.007877083
7/10/2020,0.0037,0.000840399,0.009199842,0.003,0.006663618,0.0025,0.001206578,0.0021,0.002325107,0.0018,0.079211505,0.0551,0.0348,0.018485089,0.003951386,0.015697647,0.049171701,0.024408719,0.01482031,0.015494227,0.004225002,0.049983283,0.047986745,0.035340621,0.033199064,0.037142316,0.011317912,0.038659533,0.027647168,0.025699765,0.011808177,0.049372543,0.032142742,0.012205382,0.016763478,0.046655596,0.044594911,0.013203859,0.023398528,0.003937918
7/13/2020,0.004,0.000489588,0.007133215,0.0033,0.00211038,0.0027,0.001863779,0.0023,0.003460314,0.0019,0.071037224,0.0551,0.0349,0.012609422,0.01141254,0.00302577,0.014050587,0.03784822,0.036334601,0.024404698,0.025501977,0.029817344,0.014240951,0.026584869,0.037878423,0.003047747,0.041878202,0.004936057,0.003967686,0.007243368,0.006686302,0.005901634,0.043333727,0.004282844,0.045223058,0.021808748,0.037067032,0.017630141,0.022475465,0.036993038
7/14/2020,0.0043,0.001357973,0.008671732,0.0036,0.006606654,0.0029,0.001827955,0.0024,0.00098967,0.002,0.063736677,0.0551,0.035,0.033247391,0.015430441,0.048579076,0.042272376,0.029467028,0.019016519,0.037002193,0.03548729,0.010532599,0.047341314,0.034335319,0.006047829,0.04187892,0.000533502,0.00117805,0.020988502,0.038208153,0.006589979,0.018565778,0.00256148,0.045141573,0.013387609,0.029667039,0.046427738,0.016803688,0.038673084,0.016934685
7/15/2020,0.0042,0.001491001,0.009333213,0.0034,0.004774209,0.0028,0.000616418,0.0023,0.002518124,0.0019,0.047335693,0.0551,0.0351,0.010360391,0.048340088,0.013644209,0.029627726,0.000278533,0.036235253,0.031987966,0.014354377,0.02395514,0.011125214,0.012931979,0.004527586,0.003729416,0.021166275,0.018171471,0.024156227,0.007137825,0.003901291,0.005968703,0.026461078,0.011801026,0.034574259,0.047745563,0.025291505,0.013640261,0.042786714,0.004653284
7/16/2020,0.0035,0.000306382,0.005365153,0.0028,0.001256332,0.0023,0.001244261,0.0019,0.001844272,0.0016,0.063886382,0.0551,0.0352,0.04369046,0.025204535,0.011409277,0.013247507,0.020314746,0.00157067,0.042094663,0.046273651,0.044160037,0.037346015,0.047755536,0.042155189,0.039371006,0.022574342,0.038640067,0.012220565,0.022501825,0.048992534,0.040290732,0.033475599,0.008352912,0.032135432,0.01870464,0.02842738,0.046963021,0.030645017,0.002970492
7/17/2020,0.0041,0.000576576,0.008611806,0.0033,0.003542089,0.0027,0.00151612,0.0022,0.000511238,0.0018,0.027200877,0.0551,0.0353,0.042592674,0.025444182,0.01585186,0.035858966,0.003426898,0.008826799,0.026325978,0.034006665,0.041630273,0.044987967,0.014226259,0.033848853,0.001666231,0.035994164,0.00131313,0.021766057,0.028969055,0.038468278,0.016695308,0.006275691,0.014465996,0.037090551,0.021881459,0.047052953,0.032634511,0.022120998,0.042688256
7/20/2020,0.0039,0.001403338,0.011040245,0.0032,0.000207493,0.0026,0.000683077,0.0021,0.003467601,0.0017,0.049299879,0.0551,0.0354,0.006684899,0.003378705,0.00777954,0.022863539,0.04476051,0.032075241,0.013959838,0.008633525,0.040298457,0.018995305,0.015213495,0.044100282,0.046398036,0.013120973,0.010719004,0.016825797,0.027656131,0.024886705,0.024585432,0.041215388,0.0230692,0.039413417,0.013971997,0.047613178,0.028760737,0.022285875,0.021397126
7/21/2020,0.0052,0.000614412,0.011962172,0.0042,0.009245711,0.0034,0.001373495,0.0028,0.001398915,0.0023,0.07033655,0.0551,0.0355,0.02688628,0.034375282,0.003891527,0.026933651,0.038891188,0.019572018,0.031698246,0.043995855,0.014037091,0.031767203,0.039443434,0.045484779,0.018419861,0.048741193,0.020684051,0.007276242,0.022327311,0.0473665,0.04880721,0.003071622,0.020470303,0.00878674,0.039219892,0.026858727,0.027622659,0.004509535,0.009844849
7/22/2020,0.006,0.000386159,0.011620454,0.0048,0.006217948,0.0039,0.001792569,0.0032,0.001416679,0.0026,0.040897451,0.0551,0.0356,0.019095974,0.001863645,0.007699081,0.011103863,0.024264272,0.007873709,0.039480542,0.037688883,0.023166778,0.027399436,0.009421742,0.040769666,0.009542264,0.004475327,0.048100079,0.041747237,0.017211382,0.047114777,0.012755259,0.040965296,0.036275616,0.007186152,0.027802414,0.006192517,0.009467279,0.049757559,0.013305786
7/23/2020,0.0065,0.00104639,0.003709544,0.0052,0.003344262,0.0042,0.001986706,0.0034,0.000373226,0.0028,0.056774594,0.0551,0.0357,0.032663677,0.01254865,0.028771989,0.04907626,0.021056927,0.006447671,0.038930376,0.020621118,0.023966142,0.018845459,0.000672713,0.038585673,0.000332867,0.013889887,0.045899607,0.005935145,0.00766882,0.0351155,0.049246688,0.014937267,0.014854385,0.013625394,0.013443583,0.03067586,0.011689828,0.021540019,0.019360258
7/24/2020,0.0073,0.001273566,0.007285087,0.0059,0.007379211,0.0049,0.000732285,0.004,0.000797327,0.0033,0.020068691,0.0551,0.0358,0.047505269,0.031751813,0.00131515,0.015251137,0.026347022,0.026743266,0.019908241,0.019867124,0.035294137,0.023765698,0.048968743,0.030116973,0.029109953,0.030677079,0.019142849,0.013510547,0.038048007,0.000890475,0.004551496,0.028228646,0.014735245,0.042649285,0.022146474,0.027436067,0.039575102,0.019902121,0.042146124
7/27/2020,0.0113,0.000998478,0.00314082,0.0094,0.004161786,0.0079,0.000892959,0.0067,0.003241279,0.0056,0.027492716,0.0551,0.0359,0.015043524,0.026597637,0.043093792,0.010141562,0.006106244,0.013332764,0.029698083,0.035012673,0.014865479,0.02298287,0.017306254,0.002124505,0.00171334,0.036597128,0.037052587,0.018809234,0.010150639,0.009862446,0.046073719,0.019116945,0.011102398,0.006259105,0.042218287,0.041947879,0.033022329,0.015628699,0.021491555
7/28/2020,0.0103,0.001110816,0.008656425,0.0087,0.006187071,0.0073,0.001911168,0.0061,0.00282302,0.0052,0.020002852,0.0551,0.036,0.003777773,0.005520062,0.006491471,0.026489963,0.038603989,0.003831095,0.025911623,0.011759046,0.043812638,0.018411273,0.025591933,0.013973332,0.047108575,0.041901777,0.010819016,0.029227321,0.008672178,0.039142009,0.04238801,0.030864607,0.032856314,0.042470278,0.011178859,0.011277516,0.04396983,0.042452004,0.012760259
7/29/2020,0.0114,0.001009665,0.008131228,0.0096,0.009064259,0.0081,0.001061695,0.0069,0.001625172,0.0058,0.024350149,0.0551,0.0361,0.009137042,0.005349234,0.043546612,0.039635854,0.026000942,0.036040875,0.04763883,0.02832114,0.014306153,0.045707471,0.010453235,0.019036295,0.009395494,0.026763013,0.034224654,0.024548417,0.01354174,0.008521044,0.007647995,0.046160837,0.048586049,0.021250868,0.019319055,0.043673501,0.047250697,0.03581976,0.041032203
7/30/2020,0.0136,0.00099796,0.011134727,0.0114,0.003727252,0.0096,0.001320497,0.0082,0.002975324,0.007,0.061391159,0.0551,0.0362,0.029783479,0.030161344,0.021245818,0.021138289,0.000940603,0.014598923,0.023388044,0.001458231,0.032106939,0.035498036,0.020482777,0.036254946,0.01570909,0.016727639,0.028241519,0.028435036,0.045485864,0.003775654,0.01023575,0.001444095,0.018011078,0.000595327,0.00788859,0.027372422,0.042295175,0.034880484,0.035787296
7/31/2020,0.0124,0.00087757,0.0114,0.0105,0.004834746,0.0089,0.000893605,0.0075,0.001926996,0.0065,0.071267564,0.0551,0.0363,0.026230697,0.033178373,0.031665774,0.045971681,0.004830315,0.015727016,0.040609956,0.043766872,0.024945655,0.025146871,0.032817831,0.013104531,0.044573838,0.041861019,0.049525018,0.027914605,0.032650167,0.044569819,0.019463135,0.047625132,0.014043535,0.023146509,0.027178836,0.033343264,0.020788601,0.023917102,0.001823164
8/3/2020,0.012,0.000549878,0.011,0.0102,0.006922125,0.0087,0.003008302,0.0074,0.001951684,0.0064,0.04324748,0.0551,0.0364,0.020633273,0.024126534,0.04283675,0.033478635,0.031752905,0.021045258,0.026276654,0.046136001,0.002389635,0.023650572,0.004408492,0.012195687,0.04327702,0.033198703,0.049208501,0.033148811,0.000347357,0.019295009,0.037991575,0.046203039,0.034238701,0.03608176,0.016362817,0.004902631,0.026684515,0.023929998,0.044392709
8/4/2020,0.0123,0.001449689,0.0113,0.0104,0.004294028,0.0089,0.001886888,0.0076,0.000255228,0.0066,0.06957347,0.0551,0.0365,0.013016025,0.022896618,0.032537654,0.040335396,0.029132693,0.033576191,0.000272234,0.009839948,0.034307855,0.023162736,0.031711155,0.012203438,0.027419251,0.031074466,0.036790116,0.029880557,0.021236081,0.011402628,0.030563561,0.00784345,0.049790047,0.039295335,0.017391245,0.013865243,0.039970203,0.036342683,0.041833385
8/5/2020,0.016,0.000465487,0.0148,0.0137,0.001969006,0.0119,0.002517647,0.0103,0.000465803,0.0089,0.004701046,0.0551,0.0366,0.024061648,0.031721442,0.001502174,0.046969564,0.040721516,0.034618061,0.012180563,0.000650469,0.010437984,0.023573329,0.01379571,0.024797629,0.007143222,0.00175843,0.016440272,0.017817831,0.001493977,0.0481058,0.0053302,0.009181926,0.039735413,0.046763151,0.018373028,0.026451551,0.015605001,0.044010563,0.039712031
